user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
0b1329581f2822a6a435f1c4d80070695ff092b0,KAOLACK,K > 24 month,500.0,1.0,514.0,171.0,2.0,,23.0,,13.0,,,NO,54,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
d45695114d2f8cab1b94046a4fdfccbe9a5ae52a,DAKAR,K > 24 month,4200.0,26.0,4198.0,1399.0,28.0,1914.0,7.0,21.0,,0.0,,NO,55,"Data: 100 F=40MB,24H",15.0,0
3580d1fa0f9449f7e13c26a148d5ec411fdb0ee0,KAFFRINE,K > 24 month,500.0,1.0,500.0,167.0,2.0,,66.0,,,,,NO,50,,,0
70c6918af35a4dd014987e344653032b7a84fbb8,SAINT-LOUIS,K > 24 month,5500.0,6.0,5500.0,1833.0,6.0,,296.0,4.0,,1.0,,NO,50,On-net 1000F=10MilF;10d,5.0,0
c4264c06534a9cb8571b437c23d9262fe052a68a,KAFFRINE,K > 24 month,4000.0,8.0,4000.0,1333.0,8.0,0.0,55.0,122.0,5.0,,,NO,55,MIXT:500F= 2500F on net _2500F off net;2d,8.0,0
4a47fb5cb5298d31202d095026baa8005ad34a74,DAKAR,K > 24 month,,,,,,199.0,,,,,,NO,39,,,0
6f7083b04c3f7895fa2b23aafedd09517b13b175,KAFFRINE,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,15.0,16.0,,,,NO,19,All-net 500F=2000F;5d,1.0,0
7d56bb8e5447f60cef6a463768375bc544f8ac63,KAOLACK,K > 24 month,10000.0,20.0,10000.0,3333.0,20.0,,89.0,157.0,3.0,,,NO,53,All-net 500F=2000F;5d,19.0,0
0145f38c4dc24fa9c541f3a588ee5c5ed7cf4d51,SAINT-LOUIS,K > 24 month,700.0,7.0,700.0,233.0,7.0,573.0,0.0,,,,,NO,23,"Data: 100 F=40MB,24H",7.0,0
d88f218110d08730a48d9634b1f4dd9bdf86557c,DIOURBEL,K > 24 month,8250.0,18.0,8241.0,2747.0,23.0,17542.0,2.0,6.0,14.0,,,NO,61,"Data:490F=1GB,7d",15.0,0
b7182d9e8d0382e531f3d01292fcb958b9a1c239,,K > 24 month,2000.0,2.0,2000.0,667.0,2.0,4558.0,,3.0,,,,NO,14,"Data:1000F=5GB,7d",2.0,1
3a7f8c9f2170d098d58d82f6458d0c0096530f60,,K > 24 month,,,,,,,,,,,,NO,15,,,0
94c50f17244e21996d0191f442d3b212131f4df6,THIES,K > 24 month,,,1000.0,333.0,2.0,4072.0,,0.0,,,,NO,25,"Data:1000F=2GB,30d",1.0,0
21d67ffaa881b4838488942459b09be543901d46,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
4b930dff8c42e4b29add849d604bed8974d30ce5,DAKAR,F 9-12 month,16550.0,57.0,16164.0,5388.0,61.0,5802.0,13.0,37.0,4.0,,1.0,NO,62,Jokko_Daily,2.0,0
eb4dffc4644b9094f9e17a2a102cc23e36eb027d,DAKAR,K > 24 month,1300.0,4.0,1301.0,434.0,12.0,,32.0,8.0,10.0,,,NO,35,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
7efbb7c544d879ac32adf1fa40887572c4e80c1d,FATICK,K > 24 month,2550.0,14.0,2549.0,850.0,20.0,1266.0,8.0,5.0,2.0,,0.0,NO,37,"Data: 100 F=40MB,24H",11.0,0
de8b8e24cb2d67861c950593e2c5d93f4379877a,,K > 24 month,,,,,,,,,,,,NO,1,,,0
845e138bdfd1e59297360ed519486227cf6bbe81,,K > 24 month,,,,,,,,,,,,NO,13,,,0
845cb71feb47127f29738eb6e10476ecc285348f,,K > 24 month,2500.0,5.0,2699.0,900.0,7.0,2.0,91.0,43.0,0.0,,,NO,36,All-net 500F=2000F;5d,3.0,0
21591692c990d3440af2903bde135dcf12dd0a40,,K > 24 month,,,,,,,,,,,,NO,1,,,1
e53988ff0e65216bfa64d6ef58fc7ca1b32338ea,DAKAR,K > 24 month,4000.0,8.0,3991.0,1330.0,11.0,3096.0,4.0,32.0,,,2.0,NO,38,"Data:490F=1GB,7d",4.0,0
cf4054ef29781af6c293c8d3fec0ffd26725d11d,THIES,K > 24 month,500.0,1.0,505.0,168.0,11.0,280.0,2.0,,,,,NO,39,"Data: 100 F=40MB,24H",1.0,0
025625604345e8d5a5adb147392b50e32def0fd5,KAFFRINE,K > 24 month,3700.0,11.0,3698.0,1233.0,14.0,0.0,194.0,76.0,1.0,,,NO,48,On net 200F=Unlimited _call24H,8.0,0
a17c85ab2c3eeb5058fadbf4d05a6b183959b0be,,K > 24 month,25000.0,50.0,26010.0,8670.0,55.0,13513.0,1065.0,179.0,55.0,,,NO,62,"Data: 200 F=100MB,24H",15.0,0
48eda162764a52488501f1a41879a94d417684db,LOUGA,K > 24 month,,,,,,0.0,,,,,,NO,49,,,0
43fef46b7d29b3fb36afb7a40b748fdd3aa50340,,I 18-21 month,,,,,,,,,,,,NO,1,,,1
5dd31603917ec029bf47fe5f0363775254788bee,DAKAR,K > 24 month,100.0,1.0,96.0,32.0,2.0,,1.0,,,,0.0,NO,22,,,0
cb023b2006c12faa67ccb493273bf2bfddcd6599,,K > 24 month,,,,,,,,,,,,NO,8,,,1
603f0501a7c78edb74bb4daecf43d446cedc5ac6,KAOLACK,K > 24 month,3100.0,8.0,3590.0,1197.0,11.0,5711.0,101.0,0.0,8.0,,,NO,60,"Data: 100 F=40MB,24H",4.0,0
6f9f7c42c52ac83606eece3bd4b55e54bfbb661b,,K > 24 month,1000.0,2.0,490.0,163.0,1.0,295.0,,,,,,NO,11,"Data:490F=1GB,7d",1.0,1
322317b95ca73151a7496499caf48fe17dc9d9a2,DAKAR,K > 24 month,28000.0,47.0,28489.0,9496.0,47.0,28132.0,432.0,1310.0,50.0,,,NO,62,Jokko_Daily,42.0,0
9f0714f4326a248fc20dabf2082c46f607b053a4,THIES,K > 24 month,,,,,,,0.0,,,,,NO,19,,,0
744401fdbe506424cc147ce94b15629aa4857699,THIES,K > 24 month,3300.0,27.0,3410.0,1137.0,30.0,2585.0,,0.0,,,,NO,42,"Data: 100 F=40MB,24H",29.0,0
4e88d282e5ceb9b8dddb3c6f9879b30c9179af3a,TAMBACOUNDA,K > 24 month,6500.0,13.0,6500.0,2167.0,13.0,0.0,389.0,12.0,,,,NO,61,"On-net 500=4000,10d",12.0,0
42ebb12ac7b6f5ae32a8b5a28c7e56a64515e93f,DAKAR,K > 24 month,20000.0,37.0,21000.0,7000.0,41.0,,87.0,570.0,18.0,,,NO,60,All-net 500F=2000F;5d,38.0,0
b17b9af54a1719d2ca2ab78e1a534e83ca96952c,DAKAR,K > 24 month,8000.0,16.0,8000.0,2667.0,16.0,,1.0,205.0,23.0,,,NO,39,All-net 500F=2000F;5d,15.0,0
7e1e8dd8f06b6e3249f28f79e34d0beab657c50b,DAKAR,K > 24 month,7500.0,20.0,7491.0,2497.0,27.0,2502.0,7.0,74.0,1.0,,,NO,62,Mixt 250F=Unlimited_call24H,13.0,0
c4419e5d0e136de127d665cb1e631d19698a276b,KAFFRINE,K > 24 month,200.0,1.0,186.0,62.0,1.0,0.0,7.0,1.0,,,,NO,24,,,0
623cfa9d29403702182028b76e14d3ec39c4f67f,SAINT-LOUIS,K > 24 month,24000.0,37.0,24759.0,8253.0,58.0,2143.0,152.0,25.0,55.0,,,NO,62,"Data:1000F=2GB,30d",2.0,0
bcb2e9bc6bbdcedc33dd60eb88acbebc02c61b03,,K > 24 month,,,,,,,,,,,,NO,1,,,1
66a1f5a29f881b9c2dbb570c5d6232ce7b266edc,,K > 24 month,2000.0,3.0,2000.0,667.0,3.0,4212.0,4.0,,,,,NO,33,"Data:1000F=2GB,30d",1.0,0
90b721c5bb590cab4ed076b458d414d322124265,THIES,K > 24 month,14000.0,25.0,13850.0,4617.0,25.0,,156.0,196.0,25.0,4.0,,NO,61,All-net 500F=2000F;5d,27.0,0
6100e61882db3d629ba403a59e75ca49e754d9f8,DAKAR,K > 24 month,9000.0,9.0,9999.0,3333.0,11.0,,838.0,3.0,,2.0,,NO,32,On-net 1000F=10MilF;10d,9.0,0
b93b8038c4768b001f6ce4d0fcd99cb7e5a32039,,K > 24 month,,,,,,,,,,,,NO,7,,,0
30cf413c61628583267e3152de727656137a6356,KOLDA,K > 24 month,14800.0,29.0,15051.0,5017.0,31.0,812.0,363.0,443.0,5.0,1.0,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,28.0,0
a19f8100a4acae7a26b4d48c69814cb9df0b9a57,DAKAR,K > 24 month,,,,,,,32.0,6.0,,,,NO,2,,,0
2b79c088ccd62b238284213d099ebb61b90acd93,DIOURBEL,K > 24 month,16500.0,31.0,17999.0,6000.0,34.0,226.0,7.0,430.0,73.0,2.0,,NO,56,All-net 500F =2000F_AllNet_Unlimited,32.0,0
9af4928a0f1eda7c427673464d96621175da8122,THIES,K > 24 month,,,,,,,,,,,,NO,5,,,1
b9eccb22f9dd360f03c7699cadb27f7cbd7cbe56,TAMBACOUNDA,K > 24 month,10000.0,40.0,10635.0,3545.0,43.0,1094.0,925.0,61.0,11.0,,,NO,62,Mixt 250F=Unlimited_call24H,26.0,0
65a9b41fc468fbe01365c3d61c635aa4ecf71175,TAMBACOUNDA,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,53.0,61.0,,,,NO,26,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
62619ef06dff976b80e6020fd6cb050e84c437d4,SAINT-LOUIS,K > 24 month,5300.0,12.0,5290.0,1763.0,14.0,405.0,19.0,71.0,5.0,,,NO,43,On net 200F=Unlimited _call24H,7.0,0
c28d487b3b739771a3ad35d5fd71e73b15222646,KAOLACK,K > 24 month,600.0,3.0,601.0,200.0,3.0,0.0,35.0,,,,,NO,51,On net 200F=Unlimited _call24H,1.0,0
d1a289b9dc0d42e5dc42a2181f81d6af73fda65d,DAKAR,K > 24 month,6000.0,23.0,5998.0,1999.0,25.0,,13.0,56.0,4.0,,,NO,36,All-net 500F=2000F;5d,2.0,0
f3c337da2f87ce40b41572172a52371efb544472,SAINT-LOUIS,K > 24 month,3500.0,4.0,3985.0,1328.0,7.0,955.0,39.0,44.0,,,,NO,56,Twter_U2opia_Daily,2.0,0
40d50dde8781334db4632fd73f1494cb84a9c236,TAMBACOUNDA,I 18-21 month,7800.0,35.0,8000.0,2667.0,35.0,2501.0,1432.0,152.0,,,,NO,54,On net 200F=Unlimited _call24H,24.0,0
6ff98999029bd61a622dc0ec17195f7bc26347ee,THIES,K > 24 month,1600.0,4.0,1600.0,533.0,8.0,,38.0,,,,,NO,39,"On-net 500=4000,10d",2.0,0
e90e052de04c15bb749d916179444de308fedca6,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,25.0,,,,,NO,52,"On-net 500=4000,10d",1.0,0
9844d2c2bb76de2ad916ea31ee504ad30c8058bb,TAMBACOUNDA,K > 24 month,4000.0,7.0,4009.0,1336.0,12.0,0.0,81.0,63.0,,,3.0,NO,30,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
611698a6a414acddb3f51c9834e811e16a1d62c5,,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,2.0,33.0,1.0,,,NO,24,MIXT:500F= 2500F on net _2500F off net;2d,2.0,0
4bea1ffd412319e7560a139db83e2f37ae617e83,,K > 24 month,4000.0,4.0,3112.0,1037.0,8.0,162.0,13.0,15.0,7.0,,1.0,NO,24,All-net 500F=2000F;5d,1.0,0
cc788ec71de462eea64f65963307daeb72604948,THIES,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,0.0,2.0,56.0,,,,NO,29,All-net 500F=2000F;5d,4.0,0
f66b63f750ad63d5e4bc79cc3e52e9cd242a752b,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,9.0,10.0,5.0,,,NO,33,All-net 500F=2000F;5d,1.0,0
88300262555c330f4c14966495cd00c04b9f5a30,,K > 24 month,,,,,,,,,,,,NO,1,,,1
d12ebf9cec4a226f31cdddcd41baffed7375315e,DAKAR,K > 24 month,4500.0,14.0,4454.0,1485.0,20.0,3012.0,23.0,21.0,1.0,,,NO,59,"Data: 200 F=100MB,24H",4.0,0
896ed5b2adb2d3ab4f74386f2e75b87fe107340a,,K > 24 month,,,,,,,,,,,,NO,1,,,0
c36afa7a9d506fe90e89509d42b743f6992afbce,,K > 24 month,,,,,,,,,,,,NO,2,,,0
46a29ecf6ea199405539cb1a6f69ec705c5395a4,THIES,K > 24 month,5600.0,37.0,6198.0,2066.0,40.0,3319.0,4.0,5.0,1.0,,,NO,46,"Data: 100 F=40MB,24H",32.0,0
edc2b7247c39c9d2b5284798727b66a941325c6f,,K > 24 month,,,,,,,,,,,,NO,3,,,1
ddf4847d4ad626e22efca979fe9172e8b789eafa,THIES,K > 24 month,14500.0,27.0,13202.0,4401.0,26.0,311.0,3292.0,31.0,8.0,,,NO,59,On-net 500F_FNF;3d,25.0,0
e2c9bbc8f73ff2a04adcedf06fca08f54447cf1c,DAKAR,K > 24 month,,,,,,,4.0,,,,,NO,17,,,0
a7c64e14051f55e1d3af9180598f73980a1e343a,DAKAR,K > 24 month,7500.0,12.0,7183.0,2394.0,16.0,148.0,52.0,173.0,9.0,1.0,,NO,38,All-net 500F =2000F_AllNet_Unlimited,10.0,0
e7c6560bdd67d9f6fb7861e8231afb00f7bd9859,DAKAR,K > 24 month,1700.0,5.0,1698.0,566.0,12.0,1.0,21.0,6.0,37.0,,,NO,32,All-net 500F=2000F;5d,2.0,0
af7467b51cc17d9dcd8993525607c69aa942cc86,,K > 24 month,5000.0,9.0,5134.0,1711.0,13.0,8847.0,81.0,37.0,24.0,,,NO,41,"Data:490F=1GB,7d",8.0,0
0ea328d9da7a2a16d2793a1d708ba167394da267,THIES,K > 24 month,3825.0,4.0,3925.0,1308.0,7.0,2974.0,27.0,10.0,5.0,,,NO,60,"Data:1000F=2GB,30d",3.0,0
3b936c3b6b1f09c13cfcb44ebea112c2123076fc,,K > 24 month,,,,,,,,,,,,NO,2,,,0
d49b4912a1021537cb5d8693bb12a375f040f76a,KAOLACK,K > 24 month,1100.0,10.0,950.0,317.0,9.0,492.0,1.0,,0.0,3.0,,NO,37,"Data: 100 F=40MB,24H",8.0,0
f7bb5689df879eb233b11cb77acdf506d91e9e1f,DAKAR,K > 24 month,900.0,4.0,899.0,300.0,6.0,0.0,184.0,,,,,NO,59,"Data: 100 F=40MB,24H",1.0,0
e09c8617338d0c6b99326727efb6910779bb5a06,DAKAR,K > 24 month,10150.0,25.0,10141.0,3380.0,24.0,20647.0,6.0,101.0,5.0,,,NO,44,"Data:200F=Unlimited,24H",21.0,0
d23f2b10b9e56ffcc16905d3344daeb98da3fa82,,K > 24 month,,,,,,,,,,,,NO,1,,,1
9e76e0735afcbe181431cfb7c2be27d7cd39a156,DAKAR,K > 24 month,24950.0,38.0,26636.0,8879.0,42.0,34766.0,1965.0,465.0,27.0,,,NO,62,Mixt 250F=Unlimited_call24H,29.0,0
79a880d44cbc9b3d0a7501683928f8dda4cf6961,SAINT-LOUIS,K > 24 month,1900.0,13.0,1900.0,633.0,13.0,2681.0,0.0,,,,,NO,17,"Data: 100 F=40MB,24H",14.0,0
6a189958ae9d2089ac6410b4ecc88785dd573578,MATAM,K > 24 month,500.0,1.0,1000.0,333.0,2.0,0.0,60.0,23.0,,,,NO,14,MIXT:500F= 2500F on net _2500F off net;2d,2.0,0
0f364e2885e66f3e685270265b5103825c3ce734,THIES,K > 24 month,5300.0,7.0,5851.0,1950.0,9.0,12180.0,6.0,1.0,,,,NO,62,"Data:1000F=2GB,30d",5.0,0
31b2506d185aebcabc95d6a6651b523c431cc12f,,K > 24 month,,,,,,,,,,,,NO,1,,,0
c7e8e00c349dc793167f2cf985833fab4f79e975,,K > 24 month,,,13.0,4.0,1.0,0.0,,,,,0.0,NO,8,,,0
d47436cc360cde8d2678cdd031c770687aad13dc,,K > 24 month,,,,,,,,,,,,NO,1,,,1
e5170a8802f3c31ffa2bfdacfa0ca80536dc7caa,DAKAR,K > 24 month,31700.0,58.0,33897.0,11299.0,59.0,0.0,148.0,679.0,274.0,0.0,,NO,62,All-net 500F=2000F;5d,66.0,0
d6427ff482cbc15cf3780701cac6c406404c09cb,MATAM,K > 24 month,12700.0,18.0,13320.0,4440.0,24.0,3437.0,3298.0,196.0,2.0,16.0,3.0,NO,56,On-net 500F_FNF;3d,9.0,0
e665c7c8e2cc9de8e7691397bbd1fba36bac40fe,,K > 24 month,,,,,,,0.0,,,,,NO,3,,,1
bc883962686c9aefcb8ae7eb67f543b0dbfe3163,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,10,,,0
007e0b3d0e105ee482b9e7edb9673713ad00dbe5,,K > 24 month,2500.0,5.0,2470.0,823.0,7.0,3010.0,0.0,0.0,0.0,,,NO,34,"Data:490F=1GB,7d",5.0,0
e810285277046769b57aed0bd4d74b017af6e51d,,K > 24 month,,,,,,,,,,,,NO,2,,,0
cd29e577fd13872e1555e4492caf2086bede10cd,,K > 24 month,,,,,,,,,,,,NO,1,,,1
eca20369a9435a49f4630d9c46a62e7eedd77c2f,,K > 24 month,4100.0,2.0,2744.0,915.0,31.0,,1.0,1.0,0.0,,,NO,34,,,0
607f176d232a476070fad900c401a706fa9e656f,DAKAR,K > 24 month,1200.0,3.0,587.0,196.0,5.0,0.0,35.0,16.0,,,,NO,57,All-net 500F=2000F;5d,1.0,0
d027e1c0b490871ad721ad44ac51aecf747db39c,,K > 24 month,15000.0,29.0,14730.0,4910.0,29.0,,518.0,225.0,69.0,2.0,,NO,62,All-net 500F=2000F;5d,24.0,0
985275697904f8b1ffb8bddf085bdb19e2142367,,I 18-21 month,1200.0,3.0,1200.0,400.0,5.0,1323.0,7.0,,,,,NO,23,"Data: 100 F=40MB,24H",3.0,0
c58a429cff7358ca355e6f26301551b5a8314c01,DAKAR,K > 24 month,300.0,2.0,187.0,62.0,2.0,,,1.0,,,,NO,2,,,0
8902428d33f583d27cb7b47faaa2380774f077f4,THIES,K > 24 month,1500.0,9.0,1486.0,495.0,9.0,1237.0,9.0,,,2.0,,NO,50,"Data: 100 F=40MB,24H",6.0,0
9ddd51238e61747f4f8ac3dd7f78d8a39eaa13c8,,K > 24 month,200.0,1.0,184.0,61.0,1.0,,7.0,1.0,,1.0,,NO,7,,,1
4a1c2a4911efade97485b4abff8858cd0de55e46,,K > 24 month,1000.0,2.0,1001.0,334.0,4.0,634.0,26.0,1.0,9.0,,,NO,16,IVR Echat_Daily_50F,2.0,0
7a79938b1dba1b29bb5235339f3d65aeeb70a0ab,THIES,K > 24 month,14200.0,40.0,14697.0,4899.0,39.0,6470.0,123.0,29.0,173.0,,,NO,51,"Data: 200 F=100MB,24H",24.0,0
4081067e5c8df4e5dad74b363afe1c17378998a0,TAMBACOUNDA,K > 24 month,2400.0,6.0,2024.0,675.0,6.0,,153.0,19.0,0.0,,,NO,52,On-net 1000F=10MilF;10d,2.0,0
fbad75898f8f7bd8376151c9f4c6ddabfc19d9bb,DIOURBEL,K > 24 month,500.0,1.0,500.0,167.0,1.0,,3.0,1.0,,,,NO,21,,,0
a694e075dabf6fdb1b33351c99bbe75591445480,TAMBACOUNDA,K > 24 month,12700.0,19.0,11775.0,3925.0,28.0,2035.0,2.0,5.0,0.0,,14.0,NO,50,"Data: 200 F=100MB,24H",7.0,0
5b31813068013905ca96f5212dae6ee20a031f44,TAMBACOUNDA,K > 24 month,5000.0,10.0,5000.0,1667.0,10.0,0.0,89.0,133.0,2.0,5.0,,NO,60,All-net 500F =2000F_AllNet_Unlimited,10.0,0
c617d9920041b7190757950d7a7e942ad38e761b,,K > 24 month,,,,,,,,,,,,NO,2,,,0
c83dc983fcd8cf6a19ba9d3005ac37e6377cb171,,K > 24 month,,,,,,,,,,,,NO,1,,,1
3bd0831acb13a8aadaf8e6b6c384cdddfa0eed18,,K > 24 month,,,,,,,,,,,,NO,3,,,1
051046a1c24a616969b758710583bdee97f2e4e4,,K > 24 month,,,,,,210.0,,2.0,3.0,,,NO,15,,,0
dbf470b5ca628a065f764183dbe7945b25d30eee,DAKAR,K > 24 month,500.0,1.0,484.0,161.0,4.0,0.0,12.0,2.0,,,,NO,35,,,0
27eded60e3149037a92a744bbb6b69e52f388cd6,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,1,,,1
c1895bb3ac776d684b66ec12c3b636108855c50f,KAFFRINE,K > 24 month,1000.0,2.0,998.0,333.0,3.0,0.0,10.0,4.0,,,,NO,29,All-net 500F=2000F;5d,1.0,0
a055f81c48270095ea2d0a82305c08da3307551b,DAKAR,K > 24 month,3200.0,10.0,3201.0,1067.0,10.0,557.0,259.0,8.0,3.0,,,NO,33,"Data: 100 F=40MB,24H",7.0,0
3bec5b7159d8ec38295844fb61e9e2bbd5244f00,THIES,K > 24 month,5000.0,7.0,5301.0,1767.0,14.0,2284.0,31.0,23.0,29.0,,,NO,57,"Data:1000F=2GB,30d",3.0,0
9079ee6d6e2ba6a4b5694ac55fcb934e13391380,DAKAR,K > 24 month,,,,,,,,,,,,NO,1,,,1
e1fc5bfd5a748644633dcec182ca0f5f49d91594,SAINT-LOUIS,K > 24 month,20500.0,29.0,20020.0,6673.0,30.0,22.0,646.0,546.0,36.0,,,NO,62,All-net 500F=2000F;5d,32.0,0
63149f8e163188ef6fc0b58e97508b4113d894a5,THIES,K > 24 month,1000.0,1.0,1292.0,431.0,3.0,557.0,416.0,52.0,8.0,,,NO,56,On-net 1000F=10MilF;10d,1.0,0
0aec1d3116255a5a74537c38a0857d7560823956,DAKAR,K > 24 month,500.0,1.0,499.0,166.0,2.0,,0.0,4.0,,,,NO,6,Mixt 250F=Unlimited_call24H,1.0,0
8f33c24575b180139c08e984ba6372047000b9b9,DAKAR,K > 24 month,6500.0,13.0,6500.0,2167.0,13.0,,198.0,157.0,16.0,,,NO,45,MIXT:500F= 2500F on net _2500F off net;2d,12.0,0
497c66953d4ee29e9ced17b21017770071577556,KAOLACK,K > 24 month,2950.0,6.0,2914.0,971.0,9.0,0.0,14.0,27.0,4.0,,,NO,19,All-net 500F=2000F;5d,1.0,0
467ebe9ccf6943979833a0a2dc68f386a464ba7a,DAKAR,K > 24 month,1500.0,11.0,1195.0,398.0,20.0,,2.0,3.0,4.0,,,NO,59,,,0
f0fa8406cc9faf6ecb8c5c6e203b56090473891f,SAINT-LOUIS,K > 24 month,600.0,1.0,599.0,200.0,2.0,,17.0,19.0,,,0.0,NO,41,All-net 500F=2000F;5d,1.0,0
36d47212951a615fba589bce2860567345a44131,DIOURBEL,K > 24 month,,,,,,0.0,16.0,,,,,NO,42,,,0
ed3d70ee88a7baa4ded25991479e9d8b2629af1c,,K > 24 month,,,137.0,46.0,2.0,,,,,,,NO,3,,,1
57fb58487e5c3df72e47b6ce38f85d9b8417d30c,DAKAR,K > 24 month,12500.0,25.0,13000.0,4333.0,26.0,,5.0,293.0,37.0,2.0,,NO,49,All-net 500F=2000F;5d,25.0,0
b1d3ccd80b5a8918664de4f978280cff8dc0a9b4,DIOURBEL,K > 24 month,4700.0,12.0,4700.0,1567.0,20.0,16625.0,0.0,1.0,3.0,,,NO,57,"Data:490F=1GB,7d",8.0,0
a7f9a917250f9a633278ef5735f269ee68b0f7b0,,K > 24 month,,,,,,,,,,,,NO,1,,,1
d3c0a8b6cfb037a207d638316867290897403dd9,SAINT-LOUIS,K > 24 month,5700.0,26.0,5646.0,1882.0,28.0,773.0,40.0,9.0,,,7.0,NO,37,New_YAKALMA_4_ALL,1.0,0
293052c350703e9c163449b64644649b8b09f75e,,K > 24 month,,,,,,,,,,,,NO,7,,,0
d1ebf8aeb42991cd316ba709b0e022ab69a4d49a,DAKAR,K > 24 month,20100.0,23.0,20100.0,6700.0,38.0,41302.0,1.0,117.0,1.0,,,NO,62,IVR Echat_Daily_50F,22.0,0
8fa86a3eacf3c5b40b6cd80f03a96134d4a2d7fb,KAFFRINE,K > 24 month,,,31.0,10.0,1.0,,,0.0,,,,NO,11,,,0
98204d319cd9c9df33b8c25119f959058389816d,,K > 24 month,,,,,,,,,,,,NO,2,,,1
70c3ac976de33bdbcc9caf8eca34328940f495e6,,K > 24 month,,,59.0,20.0,3.0,,,,,,,NO,1,,,0
006b543f8d4d4e4f52fbe4d264be6e6e945f1d7e,,K > 24 month,,,,,,,,,,,,NO,2,,,0
e85330233d0414cc5e66e212c0615d9c4992be11,,K > 24 month,,,,,,,,,,,,NO,1,,,1
6d98ffb82edb2a6905f24e0a50f458440e5c7103,SAINT-LOUIS,K > 24 month,5000.0,7.0,4693.0,1564.0,13.0,,5.0,35.0,,2.0,,NO,29,MIXT:500F= 2500F on net _2500F off net;2d,5.0,0
b906ec97c2ba23b507c31abb8a1c9d0acd4e1868,DAKAR,K > 24 month,11850.0,23.0,11705.0,3902.0,27.0,5.0,272.0,250.0,5.0,,,NO,58,All-net 500F=2000F;5d,19.0,0
495336f3af9335e9779f4f2ccc0baca74ce6242d,TAMBACOUNDA,K > 24 month,3000.0,6.0,3500.0,1167.0,7.0,,134.0,107.0,,,,NO,60,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
e4fcf2431f7f02c9a2d3b61c70c837b1dddb11ba,DAKAR,K > 24 month,1700.0,5.0,1699.0,566.0,5.0,,57.0,46.0,,1.0,,NO,23,All-net 500F=2000F;5d,2.0,0
1fe00cad5ca34f56bd6399d4dfba9759a6c8186e,,K > 24 month,,,,,,0.0,,,,,,NO,30,,,0
7a2e6ce84eefa04b41ef6a61943bf052921e8925,DAKAR,K > 24 month,,,,,,2225.0,,,,,,NO,3,,,0
e749f7a4ceb2ab656f5c5921f33021cec46776d0,DAKAR,K > 24 month,3000.0,2.0,2990.0,997.0,3.0,5260.0,,0.0,,,,NO,55,"Data:1000F=2GB,30d",3.0,0
81a86631656815eb6307c8c6936f3bc4b6f9a424,,K > 24 month,,,14.0,5.0,1.0,,,,,,,NO,3,,,1
9fa8b1269e4c004d8131a28366b4cd398eb89a98,LOUGA,K > 24 month,,,,,,,1.0,,,,,NO,2,,,0
0952464809ac84a8fa8d9e0438b633b69aceb2e9,,K > 24 month,,,,,,,,,,,,NO,2,,,0
3fcbc6aa555f1c89298bca839f0e144fcffb48a3,KOLDA,K > 24 month,1500.0,3.0,1493.0,498.0,4.0,0.0,171.0,2.0,,,,NO,34,On net 200F=Unlimited _call24H,1.0,0
305a81dc1e096941edea14f81e621a90291f860d,,K > 24 month,,,,,,,,,,,,NO,3,,,0
33fcba17ec5318944cbca0ea48fac9207195a431,,K > 24 month,,,,,,28.0,,,,,,NO,2,,,1
06ea8a44c6c3c8b88760ce22b7f7a6fcee4c9860,,K > 24 month,,,,,,0.0,,,,,,NO,25,,,0
a25a98b037b17b81ca8ef6e0088568d87909e3db,,K > 24 month,,,,,,,,,,,,NO,3,,,1
c8efae4ebdc506d4bf1b6ba83c2f475f14b2f16b,,K > 24 month,8000.0,14.0,8899.0,2966.0,16.0,0.0,392.0,257.0,0.0,,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,15.0,0
e3b1fe4a8ca3a33f13d961ec170556b40509dd66,FATICK,K > 24 month,,,,,,,,,,,,NO,20,,,0
c1cce0ae131a9bedbe30ee351c8797d81ef6d6d2,,K > 24 month,950.0,4.0,950.0,317.0,4.0,0.0,,20.0,9.0,,,NO,14,Mixt 250F=Unlimited_call24H,3.0,0
c13dd2b8e865b416acda652b9da1f5afd56e78ef,,K > 24 month,,,,,,,,,,,,NO,1,,,1
